,ind_code,indicator,ret_ew,ret_mvfloat,ret_top_30pct,ret_mid_40pct,ret_bottom_30pct,num_sp
128,36.0,S_QFA_CGRGR_diff,0.06643113038089343,0.05336650537061793,-0.01160927840727051,0.0714893726785781,0.10315602863414704,25.0
129,36.0,S_QFA_CGRPROFIT_diff,0.0657977539200618,0.01463213211405506,0.13567425006917008,0.09921262596123134,0.03522678685482694,23.0
130,36.0,S_FA_ROIC_q_ave,0.06476586502066714,0.05366524961742193,-0.013053248129447647,0.1272676490003681,0.09860026204245616,33.0
131,36.0,S_FA_ROA_q_ave,0.06476586502066714,0.05366524961742193,0.01023325105124232,0.022365362282579213,0.08847569718128659,33.0
132,36.0,S_FA_ROIC_diff,0.06476586502066714,0.05366524961742193,0.12137232650185241,0.04253708357943916,0.04015436002884742,33.0
133,36.0,S_FA_ROA_diff,0.06476586502066714,0.05366524961742193,-0.04590583160600152,0.23006153065697232,0.11288399398878393,33.0
134,,,0.01774872449360897,-0.030599127308103036,-0.16087805960307092,0.15854622959321443,0.11982117254885462,11.0
135,33.0,S_FA_ROE_q_ave,0.07757311988143838,0.0782524385737151,-0.025504980444305936,0.18596940931689995,0.12266978877395153,23.0
136,33.0,S_FA_ROE_diff,0.031205152885940893,0.04269269492841958,0.07883345455180622,0.018340451698950863,0.008978612108537076,22.0
137,33.0,S_QFA_CGRGR_diff,0.14085325252178277,0.14214388787496024,0.478246029368186,0.013047961495220417,0.0058961417832214535,14.0
138,33.0,S_QFA_CGRPROFIT_diff,0.0849460938103968,0.07210263140246714,0.057643442788455845,0.2956760349251339,0.09859741932136727,18.0
139,33.0,S_FA_ROIC_q_ave,0.07757311988143838,0.0782524385737151,-0.017803189386060864,0.10877434240399261,0.1193002551859693,23.0
140,33.0,S_FA_ROA_q_ave,0.07757311988143838,0.0782524385737151,-0.024412537174531828,0.18320926253450745,0.12219184484342535,23.0
141,33.0,S_FA_ROIC_diff,0.07757311988143838,0.0782524385737151,0.024415166634210412,-0.06118265608582604,0.10082972442710063,23.0
142,33.0,S_FA_ROA_diff,0.07757311988143838,0.0782524385737151,0.03476212658167745,0.0182600194596441,0.09630292945008379,23.0
143,,,0.04920728704825757,0.017625261885143274,0.12243597639024362,-0.05197909855728555,0.0052700734430659365,8.0
144,24.0,S_FA_ROE_q_ave,0.19399787262708176,0.23212472755334695,0.38303939966452666,0.17138891655780877,0.11180590434993178,33.0
145,24.0,S_FA_ROE_diff,0.1863745196391644,0.23097935179045959,0.28591981435666,0.1880628531702937,0.14371225047452346,30.0
146,24.0,S_QFA_CGRGR_diff,0.20296820544654903,0.2864069855029355,0.24445498596508633,0.14745140176024843,0.18360770787123162,22.0
147,24.0,S_QFA_CGRPROFIT_diff,0.15594052104961856,0.20482111236265588,0.08263588007371586,0.23785719392197022,0.18977343226926596,19.0
148,24.0,S_FA_ROIC_q_ave,0.19399787262708176,0.23212472755334695,0.3215549532382976,0.20243485876159595,0.13853827236133576,33.0
149,24.0,S_FA_ROA_q_ave,0.19399787262708176,0.23212472755334695,0.3071245496047498,0.18012289116273741,0.14481236089766092,33.0
150,24.0,S_FA_ROIC_diff,0.19399787262708176,0.23212472755334695,0.3072607497708341,0.15602082753950336,0.144753143434146,33.0
151,24.0,S_FA_ROA_diff,0.19399787262708176,0.23212472755334695,0.4007893112484598,0.1387587009944239,0.1040885514873522,33.0
152,,,0.1706378037432317,0.2992774629762363,0.35763771228421154,0.11664314053721336,0.06378071314838606,11.0
153,34.0,S_FA_ROE_q_ave,0.07050421992446375,0.047174157945843447,0.002994026829056124,-0.05125272184174777,0.10425931647216757,21.0
154,34.0,S_FA_ROE_diff,0.07908946468551614,0.05367135116917853,0.2526243292779465,-0.05298122465813756,-0.0010035497417593985,19.0
155,34.0,S_QFA_CGRGR_diff,0.023307563300499056,0.01613815175694582,0.01088982416664377,-0.04743931260910537,0.029516432867426702,15.0
156,34.0,S_QFA_CGRPROFIT_diff,0.10711607973168047,0.0845063612530209,0.29822226205685737,-0.04169115011203022,0.027488503762856786,17.0
157,34.0,S_FA_ROIC_q_ave,0.07050421992446375,0.047174157945843447,-0.015946883029918885,-0.027052251174098443,0.11372977140165508,21.0
158,34.0,S_FA_ROA_q_ave,0.07050421992446375,0.047174157945843447,-0.042512036825371954,0.06354996664648904,0.1270123482993816,21.0
159,34.0,S_FA_ROIC_diff,0.07050421992446375,0.047174157945843447,0.0005152091890568343,0.21265438745110665,0.10549872529216722,21.0
160,34.0,S_FA_ROA_diff,0.07050421992446375,0.047174157945843447,0.20246771275000314,-0.06500933921931484,0.004522473511694071,21.0
161,,,-0.027124339170797665,-0.033288894679000945,0.008723386896396143,-0.08428082833886119,-0.04863297481111395,8.0
162,27.0,S_FA_ROE_q_ave,0.12663999021293984,0.075746615036116,0.2088534186261522,0.08895533362176239,0.09010068869595662,65.0
163,27.0,S_FA_ROE_diff,0.11762580560421426,0.07383000541008851,0.12924249642695948,0.13273494495176427,0.11272098059016634,64.0
164,27.0,S_QFA_CGRGR_diff,0.10839830829831675,0.057710623639700885,0.040506152912214495,0.22456228834250122,0.13943472218910635,51.0
165,27.0,S_QFA_CGRPROFIT_diff,0.10709140868477492,0.055707950867079886,0.024771808204932896,0.11719952441153529,0.14161253146664418,44.0
166,27.0,S_FA_ROIC_q_ave,0.12663999021293984,0.075746615036116,0.21069046035669112,0.13696377814943111,0.08928422570460598,65.0
167,27.0,S_FA_ROA_q_ave,0.12663999021293984,0.075746615036116,0.21230138368094548,0.17720677013559138,0.08856825978271514,65.0
168,27.0,S_FA_ROIC_diff,0.12663999021293984,0.075746615036116,0.13306800006588276,0.12731484526651257,0.12378309694496524,65.0
169,27.0,S_FA_ROA_diff,0.12663999021293984,0.075746615036116,0.21868646600068636,0.03332122598105428,0.08573044541838587,65.0
170,,,0.08119202186823961,0.05841552089503979,0.06131875149593115,0.17976931073034108,0.09060567625512256,28.0
171,30.0,S_FA_ROE_q_ave,0.07897676586186622,0.06353336908184976,0.14131841250166485,0.1004836422020203,0.05201821596357491,53.0
172,30.0,S_FA_ROE_diff,0.07131837411041317,0.06795090902465903,-0.0022602977381728506,0.15228830279304204,0.10313617815304493,53.0
173,30.0,S_QFA_CGRGR_diff,0.0966555064033235,0.07951003472413624,0.09484008640778352,0.026577513654475065,0.09747537349808351,45.0
174,30.0,S_QFA_CGRPROFIT_diff,0.11793098032156223,0.11183950476428645,0.06061263749277527,0.18643639511026033,0.1427689288807033,43.0
175,30.0,S_FA_ROIC_q_ave,0.08844652609740267,0.07296290315373134,0.16054803992419223,0.0956249860659615,0.05808799395980706,54.0
176,30.0,S_FA_ROA_q_ave,0.08844652609740267,0.07296290315373134,0.11870822133570053,0.16799438474370854,0.07570475968127724,54.0
177,30.0,S_FA_ROIC_diff,0.08844652609740267,0.07296290315373134,0.04752098205354707,0.08773958831662569,0.10567833411586819,54.0
178,30.0,S_FA_ROA_diff,0.08844652609740267,0.07296290315373134,0.07846558742042524,0.11308843814005134,0.09264902659297208,54.0
179,,,0.0810984214278481,0.10350628166156602,0.07696891400401851,0.13281352067257757,0.08286821032377507,20.0
180,70.0,S_FA_ROE_q_ave,0.04093789129204974,0.0837308934123483,0.08138273749904179,0.1318816148537066,0.024284131089170654,24.0
181,70.0,S_FA_ROE_diff,0.046803531509443844,0.10429199963266017,0.019478361741541193,0.10493025390738173,0.06046611639339517,21.0
182,70.0,S_QFA_CGRGR_diff,0.08045457127751911,0.11810180064742162,0.14610860082520027,0.07662303470699673,0.050152711486281636,19.0
183,70.0,S_QFA_CGRPROFIT_diff,0.06335942113584615,0.0961696619243467,0.2174404766556833,-0.1103637920125066,-0.02468689630406079,22.0
184,70.0,S_FA_ROIC_q_ave,0.04093789129204974,0.0837308934123483,0.08138273749904179,0.12709325853566625,0.024284131089170654,24.0
185,70.0,S_FA_ROA_q_ave,0.04093789129204974,0.0837308934123483,0.14157504313166472,0.011127960902612732,-0.0005009359360270171,24.0
186,70.0,S_FA_ROIC_diff,0.04093789129204974,0.0837308934123483,0.08756054719969314,-0.08743119370908169,0.01296429774746369,24.0
187,70.0,S_FA_ROA_diff,0.04093789129204974,0.0837308934123483,0.032665693828649,-0.03242788431127512,0.044344090247567684,24.0
188,,,0.036737437852378735,0.03918051226521568,0.044239590128051266,0.0510971839011386,0.03223614648697522,8.0
189,12.0,S_FA_ROE_q_ave,-0.044221252176562184,-0.06883363586291229,0.0007385163011211412,-0.1051896038005414,-0.064203371499977,39.0
190,12.0,S_FA_ROE_diff,-0.039726325985505816,-0.061534537827685525,-0.05125966427038664,-0.0859820152569763,-0.03484683671113316,37.0
191,12.0,S_QFA_CGRGR_diff,-0.04287510256557362,-0.08514021692362657,-0.19918581107370484,-0.014038098513370048,0.02551083240673379,23.0
192,12.0,S_QFA_CGRPROFIT_diff,-0.008193750464633545,-0.033468270867829504,-0.05471619151962004,0.01780419136690057,0.011394645769044979,27.0
193,12.0,S_FA_ROIC_q_ave,-0.044221252176562184,-0.06883363586291229,0.015116520635854613,-0.12544552616394278,-0.07059359564874743,39.0
194,12.0,S_FA_ROA_q_ave,-0.044221252176562184,-0.06883363586291229,0.016001950242807317,-0.08460817263980237,-0.07098711991850418,39.0
195,12.0,S_FA_ROIC_diff,-0.044221252176562184,-0.06883363586291229,-0.03615190595402992,-0.110436667181378,-0.0478076282754654,39.0
196,12.0,S_FA_ROA_diff,-0.044221252176562184,-0.06883363586291229,-0.03615190595402992,-0.11264392793895377,-0.0478076282754654,39.0
197,,,0.021281755054639483,-0.02597458093972219,0.011280255328591893,-0.005244989862003668,0.026282504917663277,12.0
198,42.0,S_FA_ROE_q_ave,-0.004212780225852898,-0.02584840333712299,-0.018255079587916646,0.024511548045940725,0.0020282417128421,65.0
199,42.0,S_FA_ROE_diff,-0.0008873495137499956,-0.021810169654560025,0.006513995585602009,0.007670061988628772,-0.004157711301835765,62.0
200,42.0,S_QFA_CGRGR_diff,-0.00822512926027282,-0.02369199508805294,-0.0035224383740492205,-0.14486159071134583,-0.015615072081481333,54.0
201,42.0,S_QFA_CGRPROFIT_diff,-0.0027242236008700204,-0.024953981910634103,-0.009930035508654806,0.02039281321784953,0.003520813385876794,56.0
202,42.0,S_FA_ROIC_q_ave,-0.004212780225852898,-0.02584840333712299,0.03101051453774789,-0.03639823041103905,-0.019867577898564363,65.0
203,42.0,S_FA_ROA_q_ave,-0.004212780225852898,-0.02584840333712299,0.045559098812646984,-0.005208698667486886,-0.026333615354075066,65.0
204,42.0,S_FA_ROIC_diff,-0.004212780225852898,-0.02584840333712299,0.0352827281907986,-0.008697580029986383,-0.02176633952214245,65.0
205,42.0,S_FA_ROA_diff,-0.004212780225852898,-0.02584840333712299,0.06322495823746886,-0.0285366721389692,-0.034185108431773685,65.0
206,,,0.048769880160556056,0.0263658666554787,0.07505798649584997,0.11029456997218261,0.036399006591006,25.0
207,10.0,S_FA_ROE_q_ave,-0.09967645200290116,-0.11860853901772853,-0.10190871451040451,-0.06590927936249175,-0.098719768071114,10.0
208,10.0,S_FA_ROE_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,-0.11528315263655664,-0.0687709847540047,10.0
209,10.0,S_QFA_CGRGR_diff,-0.0899495347598996,-0.11515485412056238,-0.2536596323627479,-0.06616920983940572,-0.00809448595847545,6.0
210,10.0,S_QFA_CGRPROFIT_diff,-0.07763799123988388,-0.10134716320478657,-0.08495238288675815,-0.12388198510678645,-0.07398079541644675,9.0
211,10.0,S_FA_ROIC_q_ave,-0.09967645200290116,-0.11860853901772853,-0.027210743633336865,-0.12193275752029248,-0.13073318416128585,10.0
212,10.0,S_FA_ROA_q_ave,-0.09967645200290116,-0.11860853901772853,-0.027210743633336865,-0.10725399171316533,-0.13073318416128585,10.0
213,10.0,S_FA_ROIC_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,-0.08730203896249975,-0.0687709847540047,10.0
214,10.0,S_FA_ROA_diff,-0.09967645200290116,-0.11860853901772853,-0.17178920891699287,0.0432645094755095,-0.0687709847540047,10.0
215,,,-0.00809448595847545,-0.0049823184270714966,-0.06676342525399137,-0.06616920983940572,0.011461827140029857,4.0
216,41.0,S_FA_ROE_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
217,41.0,S_FA_ROE_diff,0.008885344245430452,0.05419661408259609,0.23777684914333475,-0.03021882598124348,-0.1055604082035217,3.0
218,41.0,S_QFA_CGRGR_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
219,41.0,S_QFA_CGRPROFIT_diff,0.10377901158104563,0.09491019924765907,0.23777684914333475,,-0.03021882598124348,2.0
220,41.0,S_FA_ROIC_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
221,41.0,S_FA_ROA_q_ave,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.08984199466162496,-0.12019532658301661,4.0
222,41.0,S_FA_ROIC_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
223,41.0,S_FA_ROA_diff,-0.03070228265142877,-0.011328080682430202,0.23777684914333475,-0.1055604082035217,-0.12019532658301661,4.0
224,,,-0.03021882598124348,-0.030218825981243484,-0.03021882598124348,,,1.0
225,0.0,S_FA_ROE_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,-0.13292560183356433,0.5300324255768555,4.0
226,0.0,S_FA_ROE_diff,0.5107292835922054,0.6147201110902112,1.855948480397695,0.29551561987603814,0.062322884657042166,4.0
227,0.0,S_QFA_CGRGR_diff,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
228,0.0,S_QFA_CGRPROFIT_diff,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.9970799312557581,0.5300324255768555,4.0
229,0.0,S_FA_ROIC_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
230,0.0,S_FA_ROA_q_ave,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
231,0.0,S_FA_ROIC_diff,0.5107292835922054,0.6147201110902112,1.154384169017975,-0.4040625857809498,-0.13292560183356433,4.0
232,0.0,S_FA_ROA_diff,0.5107292835922054,0.6147201110902112,1.154384169017975,-0.4040625857809498,-0.13292560183356433,4.0
233,,,0.5107292835922054,0.6147201110902112,0.45281985763825516,0.7259429473083727,0.5300324255768555,4.0
234,21.0,S_FA_ROE_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.0665125911559102,-0.009313471794191775,7.0
235,21.0,S_FA_ROE_diff,0.013774531056890194,-0.026577892297878797,0.1300219563094891,-0.03376272285710297,-0.04434918156940926,6.0
236,21.0,S_QFA_CGRGR_diff,-0.04783437862804618,-0.02310826233406524,-0.03844621513944224,-0.08054577916414418,-0.05096376645758083,4.0
237,21.0,S_QFA_CGRPROFIT_diff,-0.05020146584593597,-0.04629896862767968,-0.061906034398989396,0.02192434582688174,-0.04434918156940926,6.0
238,21.0,S_FA_ROIC_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.08656387769028091,-0.009313471794191775,7.0
239,21.0,S_FA_ROA_q_ave,-0.000388381045313627,-0.03010240694133925,0.02192434582688174,-0.08656387769028091,-0.009313471794191775,7.0
240,21.0,S_FA_ROIC_diff,-0.000388381045313627,-0.03010240694133925,0.1300219563094891,-0.07101505299195154,-0.05255251598723472,7.0
241,21.0,S_FA_ROA_diff,-0.000388381045313627,-0.03010240694133925,0.1300219563094891,-0.010625671005329443,-0.05255251598723472,7.0
242,,,-0.03844621513944224,-0.03844621513944224,-0.03844621513944224,,,1.0
243,11.0,S_FA_ROE_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
244,11.0,S_FA_ROE_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
245,11.0,S_QFA_CGRGR_diff,-0.14650911994154603,-0.13570912387709513,-0.18686006825938573,-0.16246056782334384,-0.12633364578262618,3.0
246,11.0,S_QFA_CGRPROFIT_diff,-0.1150093190166126,-0.11278380100899893,-0.18686006825938573,-0.06796116504854355,-0.07908394439522604,3.0
247,11.0,S_FA_ROIC_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
248,11.0,S_FA_ROA_q_ave,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.12633364578262618,-0.14650911994154603,4.0
249,11.0,S_FA_ROIC_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
250,11.0,S_FA_ROA_diff,-0.1268721312182954,-0.1267297697664633,-0.06796116504854355,-0.13853339600064712,-0.14650911994154603,4.0
251,,,-0.13853339600064712,-0.12290918599392524,-0.09020672374190852,,-0.18686006825938573,2.0
252,32.0,S_FA_ROE_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
253,32.0,S_FA_ROE_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
254,32.0,S_QFA_CGRGR_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
255,32.0,S_QFA_CGRPROFIT_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
256,32.0,S_FA_ROIC_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
257,32.0,S_FA_ROA_q_ave,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
258,32.0,S_FA_ROIC_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
259,32.0,S_FA_ROA_diff,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
260,,,0.3338323353293413,0.3338323353293413,0.3338323353293413,,,1.0
